restaurant_id,dish_id,order_date,quantity,restaurant_name,location,cuisine,partner_id,dish_name,category,price,partner_name,rating
287,357,2025-02-19,3,"Smith, Wells and Stuart",Oscarport,Chinese,25,service,Appetizer,32,Sullivan-Lee,4.7
292,166,2025-02-22,3,Ross PLC,Aguilarshire,Mexican,18,sit,Main,16,"Stephens, Allison and Jordan",2.1
158,21,2025-02-08,1,"Hughes, Guerra and Dawson",West Angelaview,Mexican,8,seven,Dessert,9,Barrett-Perkins,1.5
80,182,2025-01-10,3,Torres and Sons,Lauraview,Mexican,23,image,Main,48,"Palmer, Webster and Daniels",3.2
59,327,2025-01-17,1,Porter Inc,Port Autumn,Italian,8,thousand,Appetizer,41,Barrett-Perkins,1.5
42,179,2025-01-09,3,Morrow-Jones,Kyleburgh,Italian,20,soon,Appetizer,15,Maxwell-Johnson,1.3
202,106,2025-01-18,3,Madden-Thompson,East Ronaldport,Mexican,21,government,Main,12,Scott PLC,1.6
156,29,2025-01-05,1,Fisher Group,Port Davidberg,Chinese,7,capital,Dessert,14,Lewis-Randolph,2.6
7,63,2025-01-06,3,Cunningham-Diaz,South Emmabury,Mexican,20,over,Appetizer,26,Maxwell-Johnson,1.3
250,7,2025-01-16,1,Greene Inc,New Steven,Mexican,23,nearly,Main,16,"Palmer, Webster and Daniels",3.2
154,311,2025-02-07,1,"Mclaughlin, Marks and Gibbs",Christopherside,Chinese,16,produce,Appetizer,28,Coleman Group,2.0
57,325,2025-02-14,2,"Wolfe, Mckenzie and Hensley",New Melissamouth,Mexican,24,significant,Main,7,Russo-Terry,2.6
113,25,2025-01-19,1,Bautista-Garcia,South Justin,Italian,30,think,Dessert,10,Miller-Graham,4.9
98,324,2025-01-14,1,"Green, Ferguson and Martinez",Lake Jasonchester,Indian,4,old,Main,42,Donovan-Brock,2.9
141,372,2025-01-08,1,"Whitehead, Miller and Wallace",Taylormouth,Italian,27,none,Appetizer,21,"Miller, Rodriguez and Greer",1.8
107,286,2025-02-19,3,Campbell Inc,South Johnport,Italian,3,open,Appetizer,15,Rojas-Duncan,2.4
235,100,2025-02-16,3,Reyes-Lee,Jennamouth,Indian,13,do,Appetizer,40,Carson and Sons,4.4
219,200,2025-02-03,3,Davies-Lloyd,Scottfort,Indian,24,line,Appetizer,39,Russo-Terry,2.6
185,91,2025-01-13,3,"Smith, Henson and Pittman",Darrellmouth,Indian,18,provide,Appetizer,32,"Stephens, Allison and Jordan",2.1
145,54,2025-01-15,3,"Vasquez, Dunlap and Ramirez",Reidmouth,Italian,5,dog,Main,6,"Mitchell, Martin and Ellis",1.6
10,51,2025-01-04,3,Shelton PLC,Lake Saraberg,Italian,10,same,Appetizer,11,"Garcia, King and Rodriguez",2.4
284,256,2025-02-17,2,"Garcia, Meyer and Petersen",Rachelmouth,Chinese,15,employee,Main,27,"Cook, Mcgrath and Nash",3.7
137,52,2025-02-03,4,Ryan Group,Dixonfurt,Chinese,18,he,Main,11,"Stephens, Allison and Jordan",2.1
298,55,2025-01-19,4,"Pena, Miller and Browning",East Gabrielside,Chinese,15,ability,Appetizer,42,"Cook, Mcgrath and Nash",3.7
183,56,2025-01-27,4,"Hodges, Thornton and Ray",Warnerville,Mexican,18,identify,Appetizer,47,"Stephens, Allison and Jordan",2.1
169,262,2025-01-12,1,"Mcmillan, Harrison and King",Jessicaburgh,Chinese,16,traditional,Main,14,Coleman Group,2.0
187,331,2025-01-30,3,Williamson-Newman,Anthonyton,Indian,30,move,Main,27,Miller-Graham,4.9
86,397,2025-02-17,1,Herrera-Lee,Coxchester,Chinese,9,country,Dessert,17,Henderson Ltd,3.8
94,300,2025-02-10,1,Stout-Lane,Lake Richard,Indian,18,reduce,Main,45,"Stephens, Allison and Jordan",2.1
12,3,2025-02-10,2,Ramirez-Hamilton,West Meredith,Chinese,12,history,Appetizer,33,Stark-Velez,4.5
98,393,2025-01-11,1,"Green, Ferguson and Martinez",Lake Jasonchester,Indian,4,great,Dessert,8,Donovan-Brock,2.9
50,150,2025-01-12,3,"Evans, Murphy and Perkins",South Michael,Indian,28,us,Dessert,8,"Edwards, Young and Lynch",4.8
266,88,2025-01-14,4,"Luna, Rodgers and Larson",New Martin,Mexican,13,even,Appetizer,27,Carson and Sons,4.4
119,349,2025-01-07,1,Ramirez-Jenkins,Donaldport,Chinese,19,effort,Main,29,Lara and Sons,2.0
265,23,2025-01-03,4,Morgan-Casey,Eduardoberg,Indian,29,rest,Dessert,46,Hamilton PLC,4.3
158,225,2025-02-22,2,"Hughes, Guerra and Dawson",West Angelaview,Mexican,8,seem,Appetizer,34,Barrett-Perkins,1.5
58,46,2025-01-27,4,"Riley, Li and Lee",Lake Melissa,Mexican,12,be,Main,8,Stark-Velez,4.5
103,328,2025-01-10,2,"Baker, Moore and Roach",West Hunter,Italian,18,foot,Main,26,"Stephens, Allison and Jordan",2.1
97,9,2025-02-11,3,Johnson and Sons,North Scott,Italian,8,join,Appetizer,43,Barrett-Perkins,1.5
104,380,2025-01-08,4,"Peterson, Torres and Thompson",New Rebeccabury,Italian,26,beautiful,Main,18,"Fuentes, Mcdaniel and Elliott",4.0
219,396,2025-01-12,2,Davies-Lloyd,Scottfort,Indian,24,professional,Main,13,Russo-Terry,2.6
299,304,2025-02-18,2,Mullins-Huang,Harrismouth,Mexican,5,for,Dessert,14,"Mitchell, Martin and Ellis",1.6
222,212,2025-01-09,4,Parker Ltd,Lake John,Chinese,22,gun,Appetizer,40,Garner-Russo,4.2
62,268,2025-02-02,1,"Holmes, Taylor and Perez",West Mark,Italian,20,your,Dessert,26,Maxwell-Johnson,1.3
240,233,2025-01-04,4,Guerrero and Sons,Lake Roger,Indian,10,morning,Dessert,13,"Garcia, King and Rodriguez",2.4
213,271,2025-02-19,3,"Rodriguez, Hamilton and Gonzalez",Janetfort,Indian,17,rock,Main,40,Mcdonald Inc,4.7
67,373,2025-02-22,2,"Patterson, Moore and Morgan",East Roberthaven,Chinese,30,force,Main,32,Miller-Graham,4.9
47,345,2025-02-15,2,Miller Inc,Lake Danielville,Chinese,3,reflect,Appetizer,10,Rojas-Duncan,2.4
215,33,2025-01-21,4,Valdez LLC,Combsview,Italian,10,describe,Appetizer,16,"Garcia, King and Rodriguez",2.4
153,392,2025-02-13,2,"Stewart, Fletcher and Ramsey",North Heatherton,Mexican,14,soon,Dessert,40,Koch-Lewis,4.5
44,270,2025-01-23,1,Stewart-Nguyen,Timothychester,Chinese,10,writer,Appetizer,17,"Garcia, King and Rodriguez",2.4
281,359,2025-02-10,1,Gray LLC,Melvinmouth,Mexican,30,reveal,Dessert,8,Miller-Graham,4.9
266,161,2025-01-29,4,"Luna, Rodgers and Larson",New Martin,Mexican,13,tough,Appetizer,6,Carson and Sons,4.4
246,44,2025-01-30,2,"Mathews, Young and Dyer",East Kristenchester,Chinese,17,maybe,Dessert,13,Mcdonald Inc,4.7
28,359,2025-01-20,4,Rubio-Torres,Garciachester,Italian,13,reveal,Dessert,8,Carson and Sons,4.4
40,73,2025-01-22,4,Jenkins and Sons,Johnbury,Mexican,8,college,Dessert,29,Barrett-Perkins,1.5
219,50,2025-01-10,1,Davies-Lloyd,Scottfort,Indian,24,know,Appetizer,16,Russo-Terry,2.6
131,182,2025-01-27,4,"Johnson, Alexander and Thompson",New Marissaland,Indian,22,image,Main,48,Garner-Russo,4.2
163,242,2025-02-12,1,Arroyo-Alvarez,West Catherine,Chinese,3,between,Appetizer,35,Rojas-Duncan,2.4
60,250,2025-02-04,3,Sullivan-Davidson,Lake Jasonchester,Mexican,19,main,Appetizer,48,Lara and Sons,2.0
48,116,2025-01-14,3,Parker Inc,Tylershire,Mexican,20,skill,Appetizer,38,Maxwell-Johnson,1.3
7,347,2025-02-19,1,Cunningham-Diaz,South Emmabury,Mexican,20,commercial,Appetizer,33,Maxwell-Johnson,1.3
247,199,2025-01-12,1,Scott-Schaefer,South Sierra,Italian,28,once,Main,32,"Edwards, Young and Lynch",4.8
220,95,2025-02-06,3,Herrera-Smith,Phillipsfurt,Chinese,2,main,Main,39,Diaz-Hernandez,4.7
152,235,2025-02-09,4,"Chan, Figueroa and Mcdonald",Port Tony,Chinese,28,perhaps,Appetizer,35,"Edwards, Young and Lynch",4.8
224,133,2025-01-28,3,Richardson-Ortiz,Natalieside,Italian,13,event,Appetizer,45,Carson and Sons,4.4
281,60,2025-02-09,1,Gray LLC,Melvinmouth,Mexican,30,fire,Appetizer,10,Miller-Graham,4.9
259,320,2025-01-26,3,Moss Ltd,Jarvisberg,Indian,27,them,Dessert,46,"Miller, Rodriguez and Greer",1.8
12,294,2025-01-24,4,Ramirez-Hamilton,West Meredith,Chinese,12,research,Dessert,17,Stark-Velez,4.5
138,76,2025-02-15,1,Larsen-Durham,East Emmaborough,Indian,18,majority,Appetizer,49,"Stephens, Allison and Jordan",2.1
300,142,2025-01-11,4,Bowman PLC,Saratown,Chinese,20,different,Main,5,Maxwell-Johnson,1.3
133,248,2025-02-10,2,"Vargas, Nelson and Thomas",Watsonchester,Chinese,18,moment,Appetizer,46,"Stephens, Allison and Jordan",2.1
101,35,2025-01-21,4,Farmer-Mccall,Davidborough,Indian,7,probably,Dessert,29,Lewis-Randolph,2.6
3,197,2025-01-14,3,Murphy and Sons,Garciamouth,Chinese,13,education,Appetizer,25,Carson and Sons,4.4
52,320,2025-01-01,2,Acosta-Williams,Karenfort,Indian,22,them,Dessert,46,Garner-Russo,4.2
179,160,2025-01-12,2,"Irwin, Horton and Martin",Rowlandstad,Italian,8,but,Appetizer,20,Barrett-Perkins,1.5
182,276,2025-01-07,4,White-Thomas,Lake Bridgethaven,Chinese,17,main,Dessert,38,Mcdonald Inc,4.7
228,304,2025-01-26,2,"Watson, Martin and Miller",Cooktown,Indian,22,for,Dessert,14,Garner-Russo,4.2
226,23,2025-01-30,2,Price-Petty,West Mariastad,Mexican,21,rest,Dessert,46,Scott PLC,1.6
220,95,2025-02-03,3,Herrera-Smith,Phillipsfurt,Chinese,2,main,Main,39,Diaz-Hernandez,4.7
163,15,2025-01-29,2,Arroyo-Alvarez,West Catherine,Chinese,3,fire,Main,15,Rojas-Duncan,2.4
97,52,2025-02-06,3,Johnson and Sons,North Scott,Italian,8,he,Main,11,Barrett-Perkins,1.5
136,309,2025-01-07,2,"Lewis, Scott and Foley",Thomasland,Indian,28,personal,Appetizer,13,"Edwards, Young and Lynch",4.8
93,322,2025-02-02,1,Simmons Group,North Eric,Italian,26,then,Main,36,"Fuentes, Mcdaniel and Elliott",4.0
3,387,2025-01-02,3,Murphy and Sons,Garciamouth,Chinese,13,machine,Main,26,Carson and Sons,4.4
296,168,2025-01-19,1,Moon-Heath,New Tamara,Italian,1,on,Main,19,Hall and Sons,4.0
205,135,2025-01-05,2,Wilson PLC,Tamaraborough,Chinese,17,firm,Main,26,Mcdonald Inc,4.7
22,173,2025-01-09,3,"Duffy, Hill and Logan",North Linda,Chinese,3,out,Appetizer,34,Rojas-Duncan,2.4
205,148,2025-01-17,3,Wilson PLC,Tamaraborough,Chinese,17,yes,Main,30,Mcdonald Inc,4.7
174,237,2025-01-23,3,Matthews-Curtis,East Mary,Italian,26,investment,Main,46,"Fuentes, Mcdaniel and Elliott",4.0
102,396,2025-01-16,2,Smith-Harrell,Port Ernestfort,Chinese,3,professional,Main,13,Rojas-Duncan,2.4
246,175,2025-02-02,2,"Mathews, Young and Dyer",East Kristenchester,Chinese,17,rather,Dessert,39,Mcdonald Inc,4.7
240,160,2025-02-16,1,Guerrero and Sons,Lake Roger,Indian,10,but,Appetizer,20,"Garcia, King and Rodriguez",2.4
240,111,2025-02-11,4,Guerrero and Sons,Lake Roger,Indian,10,worry,Dessert,48,"Garcia, King and Rodriguez",2.4
268,99,2025-02-12,2,Campbell-Murphy,Bryanton,Italian,5,son,Dessert,28,"Mitchell, Martin and Ellis",1.6
248,232,2025-01-02,2,"Cunningham, Smith and Hernandez",North Michele,Indian,16,my,Main,24,Coleman Group,2.0
40,23,2025-02-16,3,Jenkins and Sons,Johnbury,Mexican,8,rest,Dessert,46,Barrett-Perkins,1.5
277,184,2025-01-24,1,Mercer-Wood,Christineville,Italian,4,stock,Main,18,Donovan-Brock,2.9
188,170,2025-01-31,2,"Holmes, Lewis and Jenkins",East Andreafort,Chinese,17,ten,Main,36,Mcdonald Inc,4.7
207,49,2025-01-08,2,"Williams, White and Rios",Mitchellfort,Chinese,22,within,Dessert,27,Garner-Russo,4.2
192,73,2025-02-13,2,Nolan-Nguyen,Collinsfurt,Chinese,1,college,Dessert,29,Hall and Sons,4.0
235,397,2025-02-21,2,Reyes-Lee,Jennamouth,Indian,13,country,Dessert,17,Carson and Sons,4.4
88,137,2025-02-16,3,Howard-Dyer,South Jacobton,Indian,14,little,Main,47,Koch-Lewis,4.5
59,148,2025-01-01,2,Porter Inc,Port Autumn,Italian,8,yes,Main,30,Barrett-Perkins,1.5
279,87,2025-01-20,4,Brown LLC,Stonemouth,Indian,22,factor,Dessert,42,Garner-Russo,4.2
132,191,2025-01-01,3,"Patel, Johnson and Perry",South Amber,Mexican,23,rise,Dessert,28,"Palmer, Webster and Daniels",3.2
226,166,2025-02-06,4,Price-Petty,West Mariastad,Mexican,21,sit,Main,16,Scott PLC,1.6
270,171,2025-02-03,3,Jackson LLC,Lake Maryborough,Italian,20,general,Appetizer,9,Maxwell-Johnson,1.3
209,264,2025-01-19,3,Stephenson-Gonzalez,Dixonville,Mexican,5,inside,Appetizer,40,"Mitchell, Martin and Ellis",1.6
97,232,2025-01-12,1,Johnson and Sons,North Scott,Italian,8,my,Main,24,Barrett-Perkins,1.5
109,182,2025-01-12,4,Martinez LLC,Port Michaelville,Italian,27,image,Main,48,"Miller, Rodriguez and Greer",1.8
177,344,2025-01-25,3,"Smith, Lang and Johnson",Jenniferton,Mexican,29,sort,Appetizer,33,Hamilton PLC,4.3
31,316,2025-02-17,1,Dennis Ltd,Georgeborough,Mexican,24,evidence,Appetizer,22,Russo-Terry,2.6
45,226,2025-01-04,3,Hall-Lowery,Racheltown,Chinese,29,in,Main,12,Hamilton PLC,4.3
211,52,2025-01-14,2,Murphy and Sons,East Charlesberg,Italian,29,he,Main,11,Hamilton PLC,4.3
272,222,2025-02-19,1,"Davis, Riddle and Martinez",Alexandermouth,Italian,20,music,Dessert,26,Maxwell-Johnson,1.3
160,67,2025-01-11,2,Ponce-Montgomery,South Amberside,Indian,9,role,Dessert,43,Henderson Ltd,3.8
137,156,2025-02-08,4,Ryan Group,Dixonfurt,Chinese,18,with,Appetizer,31,"Stephens, Allison and Jordan",2.1
172,74,2025-02-05,3,Schmidt-Murphy,Osbornefurt,Indian,8,cup,Appetizer,22,Barrett-Perkins,1.5
16,5,2025-01-16,1,Atkins-Mendoza,South Larry,Indian,10,television,Main,10,"Garcia, King and Rodriguez",2.4
190,375,2025-01-02,1,Jefferson LLC,Campbellbury,Mexican,4,learn,Dessert,39,Donovan-Brock,2.9
16,50,2025-01-14,1,Atkins-Mendoza,South Larry,Indian,10,know,Appetizer,16,"Garcia, King and Rodriguez",2.4
45,262,2025-01-03,2,Hall-Lowery,Racheltown,Chinese,29,traditional,Main,14,Hamilton PLC,4.3
181,175,2025-01-09,1,Wilson Inc,Andrewton,Indian,10,rather,Dessert,39,"Garcia, King and Rodriguez",2.4
247,326,2025-01-31,2,Scott-Schaefer,South Sierra,Italian,28,win,Main,27,"Edwards, Young and Lynch",4.8
209,292,2025-02-04,1,Stephenson-Gonzalez,Dixonville,Mexican,5,time,Dessert,44,"Mitchell, Martin and Ellis",1.6
261,128,2025-01-06,2,Bryant Inc,West Blakestad,Chinese,6,of,Appetizer,43,"Norton, Rodriguez and Morrison",2.0
166,357,2025-01-29,3,Cardenas-Byrd,Benjaminburgh,Chinese,14,service,Appetizer,32,Koch-Lewis,4.5
194,144,2025-02-07,4,Alexander Inc,Estradastad,Mexican,20,similar,Main,42,Maxwell-Johnson,1.3
96,229,2025-02-17,2,Haley Group,Lauriefort,Mexican,22,care,Dessert,25,Garner-Russo,4.2
279,134,2025-02-14,3,Brown LLC,Stonemouth,Indian,22,skill,Dessert,33,Garner-Russo,4.2
223,60,2025-01-21,2,Woods-Weiss,Hernandezmouth,Italian,19,fire,Appetizer,10,Lara and Sons,2.0
110,151,2025-02-11,4,Baxter-Castillo,New Jessicachester,Indian,22,over,Appetizer,43,Garner-Russo,4.2
249,162,2025-02-15,3,"Owen, Yang and Bryant",Crosbychester,Chinese,10,similar,Appetizer,44,"Garcia, King and Rodriguez",2.4
93,286,2025-01-12,2,Simmons Group,North Eric,Italian,26,open,Appetizer,15,"Fuentes, Mcdaniel and Elliott",4.0
159,244,2025-01-07,2,"Evans, Holmes and Howell",Welchshire,Indian,23,front,Dessert,49,"Palmer, Webster and Daniels",3.2
232,77,2025-01-29,2,"Bryan, Jensen and Roberts",West Janefort,Indian,20,beautiful,Appetizer,11,Maxwell-Johnson,1.3
107,330,2025-02-20,4,Campbell Inc,South Johnport,Italian,3,five,Main,18,Rojas-Duncan,2.4
17,345,2025-02-20,3,Mann Group,New Jodiland,Mexican,2,reflect,Appetizer,10,Diaz-Hernandez,4.7
76,221,2025-01-21,2,Strickland-Frazier,Patriciaton,Italian,12,computer,Appetizer,31,Stark-Velez,4.5
167,277,2025-02-10,4,Allen-Cook,Josephport,Mexican,8,smile,Dessert,6,Barrett-Perkins,1.5
156,360,2025-01-13,2,Fisher Group,Port Davidberg,Chinese,7,just,Main,37,Lewis-Randolph,2.6
4,324,2025-01-08,1,Martin-Lee,South Tamara,Italian,7,old,Main,42,Lewis-Randolph,2.6
145,91,2025-01-07,1,"Vasquez, Dunlap and Ramirez",Reidmouth,Italian,5,provide,Appetizer,32,"Mitchell, Martin and Ellis",1.6
179,378,2025-01-04,1,"Irwin, Horton and Martin",Rowlandstad,Italian,8,yeah,Main,32,Barrett-Perkins,1.5
96,14,2025-02-17,4,Haley Group,Lauriefort,Mexican,22,item,Main,20,Garner-Russo,4.2
210,32,2025-01-02,3,Myers Group,West Danielle,Chinese,26,leg,Appetizer,38,"Fuentes, Mcdaniel and Elliott",4.0
280,163,2025-02-14,1,Macias-Henry,South Erin,Indian,27,say,Main,9,"Miller, Rodriguez and Greer",1.8
117,159,2025-01-04,2,Martinez PLC,Shannonland,Chinese,7,each,Appetizer,23,Lewis-Randolph,2.6
51,299,2025-02-05,1,Scott PLC,Port Justinshire,Mexican,12,wear,Dessert,29,Stark-Velez,4.5
298,10,2025-01-31,4,"Pena, Miller and Browning",East Gabrielside,Chinese,15,power,Dessert,9,"Cook, Mcgrath and Nash",3.7
165,144,2025-01-05,4,"Anderson, Pratt and Long",Marshallshire,Italian,4,similar,Main,42,Donovan-Brock,2.9
76,130,2025-01-13,3,Strickland-Frazier,Patriciaton,Italian,12,deal,Dessert,38,Stark-Velez,4.5
199,37,2025-02-07,1,Santos Inc,New James,Italian,11,might,Dessert,10,"Cox, Singh and Moore",2.8
213,321,2025-02-10,3,"Rodriguez, Hamilton and Gonzalez",Janetfort,Indian,17,room,Main,42,Mcdonald Inc,4.7
282,337,2025-01-10,4,"Holmes, Jones and Castaneda",Weberberg,Indian,19,organization,Main,20,Lara and Sons,2.0
213,140,2025-02-07,1,"Rodriguez, Hamilton and Gonzalez",Janetfort,Indian,17,ball,Dessert,42,Mcdonald Inc,4.7
124,209,2025-01-30,3,Gutierrez Inc,Yolandachester,Mexican,8,worry,Main,38,Barrett-Perkins,1.5
268,149,2025-01-15,4,Campbell-Murphy,Bryanton,Italian,5,above,Main,45,"Mitchell, Martin and Ellis",1.6
155,20,2025-01-15,2,Thornton and Sons,Brandonstad,Chinese,23,standard,Main,5,"Palmer, Webster and Daniels",3.2
207,367,2025-02-09,1,"Williams, White and Rios",Mitchellfort,Chinese,22,above,Main,31,Garner-Russo,4.2
204,288,2025-02-10,1,"Baker, Daniels and Price",Howardburgh,Chinese,8,character,Appetizer,6,Barrett-Perkins,1.5
271,395,2025-02-02,1,Werner-Bender,New Grace,Italian,28,production,Main,26,"Edwards, Young and Lynch",4.8
68,238,2025-02-02,4,Anderson Ltd,North Duane,Mexican,9,economic,Appetizer,26,Henderson Ltd,3.8
107,311,2025-02-22,4,Campbell Inc,South Johnport,Italian,3,produce,Appetizer,28,Rojas-Duncan,2.4
70,370,2025-01-17,3,Larsen-Walton,Lake Charlesborough,Indian,11,story,Appetizer,26,"Cox, Singh and Moore",2.8
17,187,2025-01-02,2,Mann Group,New Jodiland,Mexican,2,trip,Appetizer,33,Diaz-Hernandez,4.7
198,198,2025-02-04,4,"Blake, Sanchez and Hodges",Dustinshire,Italian,3,billion,Appetizer,26,Rojas-Duncan,2.4
213,250,2025-01-28,1,"Rodriguez, Hamilton and Gonzalez",Janetfort,Indian,17,main,Appetizer,48,Mcdonald Inc,4.7
4,87,2025-01-13,1,Martin-Lee,South Tamara,Italian,7,factor,Dessert,42,Lewis-Randolph,2.6
92,313,2025-02-02,4,Sosa-George,Maldonadoside,Indian,18,or,Main,48,"Stephens, Allison and Jordan",2.1
176,188,2025-01-28,2,Miller-Clarke,Elizabethton,Mexican,4,check,Appetizer,8,Donovan-Brock,2.9
209,382,2025-02-02,4,Stephenson-Gonzalez,Dixonville,Mexican,5,stop,Dessert,20,"Mitchell, Martin and Ellis",1.6
95,376,2025-02-12,3,Campbell-Parker,Lake Jessica,Indian,28,identify,Dessert,40,"Edwards, Young and Lynch",4.8
186,56,2025-01-23,3,"Bautista, Jensen and Stephenson",Dawnborough,Indian,24,identify,Appetizer,47,Russo-Terry,2.6
211,70,2025-01-05,2,Murphy and Sons,East Charlesberg,Italian,29,contain,Dessert,46,Hamilton PLC,4.3
80,200,2025-02-09,1,Torres and Sons,Lauraview,Mexican,23,line,Appetizer,39,"Palmer, Webster and Daniels",3.2
225,290,2025-01-22,2,Gould-Barnett,Brianfurt,Indian,27,dinner,Main,20,"Miller, Rodriguez and Greer",1.8
15,10,2025-01-31,4,"Walker, Martin and Howard",Ericshire,Indian,5,power,Dessert,9,"Mitchell, Martin and Ellis",1.6
132,143,2025-02-21,1,"Patel, Johnson and Perry",South Amber,Mexican,23,room,Appetizer,11,"Palmer, Webster and Daniels",3.2
78,319,2025-01-01,2,"Austin, Wells and Price",Dylanhaven,Mexican,2,radio,Dessert,38,Diaz-Hernandez,4.7
198,45,2025-01-30,1,"Blake, Sanchez and Hodges",Dustinshire,Italian,3,send,Appetizer,23,Rojas-Duncan,2.4
84,1,2025-02-17,2,"Cunningham, Turner and Gomez",North Beverlyview,Chinese,28,perform,Main,34,"Edwards, Young and Lynch",4.8
190,234,2025-02-21,4,Jefferson LLC,Campbellbury,Mexican,4,head,Appetizer,35,Donovan-Brock,2.9
236,224,2025-02-04,4,"Yates, Anderson and Lawrence",Gravesfurt,Mexican,27,group,Main,45,"Miller, Rodriguez and Greer",1.8
179,211,2025-02-20,3,"Irwin, Horton and Martin",Rowlandstad,Italian,8,fill,Dessert,49,Barrett-Perkins,1.5
68,344,2025-01-23,2,Anderson Ltd,North Duane,Mexican,9,sort,Appetizer,33,Henderson Ltd,3.8
232,363,2025-01-16,3,"Bryan, Jensen and Roberts",West Janefort,Indian,20,benefit,Dessert,7,Maxwell-Johnson,1.3
157,93,2025-02-16,2,"Brown, Carrillo and Ryan",North Evelynbury,Italian,7,establish,Appetizer,14,Lewis-Randolph,2.6
49,199,2025-02-04,2,Zamora-Harris,Valerieland,Mexican,1,once,Main,32,Hall and Sons,4.0
154,209,2025-01-24,4,"Mclaughlin, Marks and Gibbs",Christopherside,Chinese,16,worry,Main,38,Coleman Group,2.0
201,352,2025-02-05,3,Hartman Inc,East Dawnburgh,Indian,5,resource,Main,40,"Mitchell, Martin and Ellis",1.6
282,16,2025-01-04,4,"Holmes, Jones and Castaneda",Weberberg,Indian,19,range,Dessert,10,Lara and Sons,2.0
231,37,2025-01-25,2,Odom-Shaw,West Anthony,Mexican,17,might,Dessert,10,Mcdonald Inc,4.7
265,347,2025-01-29,2,Morgan-Casey,Eduardoberg,Indian,29,commercial,Appetizer,33,Hamilton PLC,4.3
152,85,2025-01-23,4,"Chan, Figueroa and Mcdonald",Port Tony,Chinese,28,skin,Dessert,41,"Edwards, Young and Lynch",4.8
12,251,2025-02-20,4,Ramirez-Hamilton,West Meredith,Chinese,12,station,Appetizer,6,Stark-Velez,4.5
11,30,2025-01-05,1,"Bentley, Butler and Conrad",South Tammyland,Italian,24,find,Main,43,Russo-Terry,2.6
33,306,2025-01-27,3,Richards Ltd,Jamesshire,Indian,15,red,Main,43,"Cook, Mcgrath and Nash",3.7
230,385,2025-01-16,4,Washington PLC,South Victoria,Mexican,26,two,Main,5,"Fuentes, Mcdaniel and Elliott",4.0
239,216,2025-01-28,3,"Jones, Johnson and Garcia",Jennifermouth,Chinese,24,take,Main,40,Russo-Terry,2.6
32,148,2025-02-18,4,Hanson and Sons,New Douglas,Chinese,15,yes,Main,30,"Cook, Mcgrath and Nash",3.7
33,278,2025-02-03,4,Richards Ltd,Jamesshire,Indian,15,fly,Main,15,"Cook, Mcgrath and Nash",3.7
277,7,2025-01-31,3,Mercer-Wood,Christineville,Italian,4,nearly,Main,16,Donovan-Brock,2.9
241,331,2025-02-15,3,Solomon PLC,Mooreland,Indian,2,move,Main,27,Diaz-Hernandez,4.7
247,238,2025-01-15,1,Scott-Schaefer,South Sierra,Italian,28,economic,Appetizer,26,"Edwards, Young and Lynch",4.8
79,192,2025-01-16,3,Lewis-Garcia,West Granttown,Indian,18,early,Dessert,42,"Stephens, Allison and Jordan",2.1
170,352,2025-01-08,1,Barber PLC,Walterhaven,Mexican,8,resource,Main,40,Barrett-Perkins,1.5
41,236,2025-01-19,3,"Chapman, Peters and Moore",Priceberg,Italian,22,against,Appetizer,15,Garner-Russo,4.2
139,74,2025-01-07,4,Patrick Ltd,Lake John,Chinese,20,cup,Appetizer,22,Maxwell-Johnson,1.3
